ID;ID_ATRIBUTO;Type;SKU;Name;Published;Is featured?;Visibility in catalog;Short description;description;In stock?;Stock;Backorders allowed?;Sold individually?;Weight (lbs);Allow customer reviews?;Sale price;Regular price;Categories;Images
1570;1001;variation;WB02-L-Orange;Erica Evercool Sports Bra-L-Orange;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1571;1002;variation;WB02-L-Yellow;Erica Evercool Sports Bra-L-Yellow;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1566;1003;variation;WB02-M-Blue;Erica Evercool Sports Bra-M-Blue;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1567;1004;variation;WB02-M-Orange;Erica Evercool Sports Bra-M-Orange;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1568;1005;variation;WB02-M-Yellow;Erica Evercool Sports Bra-M-Yellow;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1563;1006;variation;WB02-S-Blue;Erica Evercool Sports Bra-S-Blue;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1564;1007;variation;WB02-S-Orange;Erica Evercool Sports Bra-S-Orange;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1565;1008;variation;WB02-S-Yellow;Erica Evercool Sports Bra-S-Yellow;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1572;1009;variation;WB02-XL-Blue;Erica Evercool Sports Bra-XL-Blue;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1573;1010;variation;WB02-XL-Orange;Erica Evercool Sports Bra-XL-Orange;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1574;1011;variation;WB02-XL-Yellow;Erica Evercool Sports Bra-XL-Yellow;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1560;1012;variation;WB02-XS-Blue;Erica Evercool Sports Bra-XS-Blue;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1561;1013;variation;WB02-XS-Orange;Erica Evercool Sports Bra-XS-Orange;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1562;1014;variation;WB02-XS-Yellow;Erica Evercool Sports Bra-XS-Yellow;1;0;visible;;<p>Perfect for medium-impact workouts, our Erica EverCool&trade;;;;;;;;;;
1591;1015;variable;WB03;Celeste Sports Bra;1;0;visible;This is a variable product called a Celeste Sports Bra;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1585;1016;variation;WB03-L-Green;Celeste Sports Bra-L-Green;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1586;1017;variation;WB03-L-Red;Celeste Sports Bra-L-Red;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1587;1018;variation;WB03-L-Yellow;Celeste Sports Bra-L-Yellow;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1582;1019;variation;WB03-M-Green;Celeste Sports Bra-M-Green;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1583;1020;variation;WB03-M-Red;Celeste Sports Bra-M-Red;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1584;1021;variation;WB03-M-Yellow;Celeste Sports Bra-M-Yellow;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1579;1022;variation;WB03-S-Green;Celeste Sports Bra-S-Green;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1580;1023;variation;WB03-S-Red;Celeste Sports Bra-S-Red;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1581;1024;variation;WB03-S-Yellow;Celeste Sports Bra-S-Yellow;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1588;1025;variation;WB03-XL-Green;Celeste Sports Bra-XL-Green;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1589;1026;variation;WB03-XL-Red;Celeste Sports Bra-XL-Red;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1590;1027;variation;WB03-XL-Yellow;Celeste Sports Bra-XL-Yellow;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1576;1028;variation;WB03-XS-Green;Celeste Sports Bra-XS-Green;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1577;1029;variation;WB03-XS-Red;Celeste Sports Bra-XS-Red;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1578;1030;variation;WB03-XS-Yellow;Celeste Sports Bra-XS-Yellow;1;0;visible;;<p>Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.</p> <p>&bull;;;;;;;;;;
1607;1031;variable;WB04;Prima Compete Bra Top;1;0;visible;This is a variable product called a Prima Compete Bra Top;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1601;1032;variation;WB04-L-Blue;Prima Compete Bra Top-L-Blue;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1602;1033;variation;WB04-L-Purple;Prima Compete Bra Top-L-Purple;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1603;1034;variation;WB04-L-Yellow;Prima Compete Bra Top-L-Yellow;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1598;1035;variation;WB04-M-Blue;Prima Compete Bra Top-M-Blue;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1599;1036;variation;WB04-M-Purple;Prima Compete Bra Top-M-Purple;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1600;1037;variation;WB04-M-Yellow;Prima Compete Bra Top-M-Yellow;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1595;1038;variation;WB04-S-Blue;Prima Compete Bra Top-S-Blue;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1596;1039;variation;WB04-S-Purple;Prima Compete Bra Top-S-Purple;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1597;1040;variation;WB04-S-Yellow;Prima Compete Bra Top-S-Yellow;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1604;1041;variation;WB04-XL-Blue;Prima Compete Bra Top-XL-Blue;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1605;1042;variation;WB04-XL-Purple;Prima Compete Bra Top-XL-Purple;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1606;1043;variation;WB04-XL-Yellow;Prima Compete Bra Top-XL-Yellow;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1592;1044;variation;WB04-XS-Blue;Prima Compete Bra Top-XS-Blue;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1593;1045;variation;WB04-XS-Purple;Prima Compete Bra Top-XS-Purple;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1594;1046;variation;WB04-XS-Yellow;Prima Compete Bra Top-XS-Yellow;1;0;visible;;<p>Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. <br />`<br />&bull;;;;;;;;;;
1623;1047;variable;WB05;Lucia Cross-Fit Bra ;1;0;visible;This is a variable product called a Lucia Cross-Fit Bra ;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1617;1048;variation;WB05-L-Black;Lucia Cross-Fit Bra -L-Black;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1618;1049;variation;WB05-L-Orange;Lucia Cross-Fit Bra -L-Orange;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1619;1050;variation;WB05-L-Purple;Lucia Cross-Fit Bra -L-Purple;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1614;1051;variation;WB05-M-Black;Lucia Cross-Fit Bra -M-Black;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1615;1052;variation;WB05-M-Orange;Lucia Cross-Fit Bra -M-Orange;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1616;1053;variation;WB05-M-Purple;Lucia Cross-Fit Bra -M-Purple;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1611;1054;variation;WB05-S-Black;Lucia Cross-Fit Bra -S-Black;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1612;1055;variation;WB05-S-Orange;Lucia Cross-Fit Bra -S-Orange;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
1613;1056;variation;WB05-S-Purple;Lucia Cross-Fit Bra -S-Purple;1;0;visible;;<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p> <p>&bull;;;;;;;;;;
